Project #,Region_ID,State,County,Study Group,Transmission Owner,POI Name,Request Status,Queue Date,Queue Age Months,Project_MW,Fuel,Generating Facility,Service Type,Predicted_Withdrawal_36M,Risk_Index_0_9,Operational_Risk_Tier,Readiness_Score_0_9,Age_Score_0_9,Regional_Need_Score_0_9,Eligibility_Status,Priority_Score_0_9,Priority_Score_Need_Sensitivity_0_9,Regional_Rank,Risk_Reason_1,Risk_Reason_2,Risk_Reason_3,Joint_Study_Screen
S1149,IL,IL,,NO_GROUP,AMEREN ILLINOIS,,ACTIVE,2026-02-09 05:00:00+00:00,6.997946611909651,80.0,,,SIS,0.40000356276279214,3,Moderate risk,6,1.0496919917864476,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.514907597535934,3.762422997946612,187,Study Group (NO_GROUP) is a historical context feature,,,True
J2170,IL,IL,CLARK,CENTRAL,AMEREN ILLINOIS,SNYDER 345 KV (J1180/J1475 POI),PENDING TRANSFER,2022-04-05 04:00:00+00:00,53.190965092402465,150.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.5903164059847834,6,Elevated risk,3,7.97864476386037,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.4935934291581106,3.9946611909650924,188,Larger requested MW is associated with historical withdrawal risk,Fuel category (BATTERY STORAGE) reflects a historical association,Study Group (CENTRAL) is a historical context feature,True
J2377,IL,IL,PEORIA,CENTRAL,AMEREN ILLINOIS,7CLINTON - 7BROKAW 345.0KV,ACTIVE,2024-11-07 05:00:00+00:00,22.078028747433265,300.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.47647339291055824,4,Moderate risk,5,3.31170431211499,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.493511293634497,3.8279260780287476,189,Larger requested MW is associated with historical withdrawal risk,Fuel category (BATTERY STORAGE) reflects a historical association,Study Group (CENTRAL) is a historical context feature,True
S1150,IL,IL,,NO_GROUP,AMEREN ILLINOIS,,ACTIVE,2026-03-24 04:19:00+00:00,5.585215605749487,80.0,,,SIS,0.4075467661278763,3,Moderate risk,6,0.8377823408624231,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.451334702258726,3.709445585215606,190,Study Group (NO_GROUP) is a historical context feature,,,True
J2195,IL,IL,FAYETTE,CENTRAL,AMEREN ILLINOIS,RAMSEY EAST 138 KV,ACTIVE,2025-01-10 05:00:00+00:00,19.975359342915812,100.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.49539515093703906,4,Moderate risk,5,2.996303901437372,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.398891170431211,3.749075975359343,191,Fuel category (BATTERY STORAGE) reflects a historical association,Study Group (CENTRAL) is a historical context feature,,True
J2197,IL,IL,CLAY,CENTRAL,AMEREN ILLINOIS,XENIA,ACTIVE,2025-01-10 05:00:00+00:00,19.975359342915812,100.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.49539515093703906,4,Moderate risk,5,2.996303901437372,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.398891170431211,3.749075975359343,192,Fuel category (BATTERY STORAGE) reflects a historical association,Study Group (CENTRAL) is a historical context feature,,True
J3918,IL,IL,CHAMPAIGN,CENTRAL,AMEREN ILLINOIS,4RANTOUL - 4RISING 138.0KV,ACTIVE,2025-02-06 05:00:00+00:00,19.08829568788501,138.38,WIND,WIND TURBINE,NRIS,0.46898123170727735,4,Moderate risk,5,2.863244353182752,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.358973305954826,3.715811088295688,193,Fuel category (WIND) reflects a historical association,Study Group (CENTRAL) is a historical context feature,,False
J3968,IL,IL,COLES,CENTRAL,AMEREN ILLINOIS,MATTOON WEST,ACTIVE,2025-03-14 04:00:00+00:00,17.905544147843944,100.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.4766480488436069,4,Moderate risk,5,2.685831622176592,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.305749486652978,3.671457905544148,194,Longer requested lead time is associated with historical withdrawal risk,Fuel category (BATTERY STORAGE) reflects a historical association,Study Group (CENTRAL) is a historical context feature,False
J2124,IL,IL,CHAMPAIGN,CENTRAL,AMEREN TRANSMISSION COMPANY OF ILLINOIS,RISING,ACTIVE,2021-08-06 04:00:00+00:00,61.14168377823409,100.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.6196411048699741,7,Elevated risk,2,9.0,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.1,3.75,195,Fuel category (BATTERY STORAGE) reflects a historical association,Study Group (CENTRAL) is a historical context feature,,False
J3296,IL,IL,HAMILTON,CENTRAL,SOUTHERN ILLINOIS POWER COOPERATIVE,HAMILTON,ACTIVE,2024-04-17 04:00:00+00:00,28.78028747433265,200.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.5195333602319099,5,Moderate risk,4,4.317043121149897,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.095112936344969,3.5792607802874743,196,Larger requested MW is associated with historical withdrawal risk,Fuel category (BATTERY STORAGE) reflects a historical association,Study Group (CENTRAL) is a historical context feature,False
J3298,IL,IL,TAZEWELL,CENTRAL,AMERICAN TRANSMISSION COMPANY,TOWERLINE,ACTIVE,2024-04-17 04:00:00+00:00,28.78028747433265,200.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.5195333602319099,5,Moderate risk,4,4.317043121149897,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.095112936344969,3.5792607802874743,197,Larger requested MW is associated with historical withdrawal risk,Fuel category (BATTERY STORAGE) reflects a historical association,Study Group (CENTRAL) is a historical context feature,False
J3801,IL,IL,MERCER,WEST,MIDAMERICAN ENERGY CO. MEC,OAK GROVE - SANDBURG (AMRN) 345.0KV,ACTIVE,2024-04-18 04:00:00+00:00,28.747433264887064,195.64,SOLAR,PHOTOVOLTAIC,NRIS,0.5357802112736353,5,Moderate risk,4,4.312114989733059,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.093634496919917,3.578028747433265,198,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,True
J2036,IL,IL,CUMBERLAND,CENTRAL,AMEREN ILLINOIS,HUTSONVILLE - NEOGA 138 KV,ACTIVE,2022-04-05 04:00:00+00:00,53.190965092402465,0.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.6495935429177697,7,Elevated risk,2,7.97864476386037,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.793593429158111,3.4946611909650924,199,Fuel category (BATTERY STORAGE) reflects a historical association,Study Group (CENTRAL) is a historical context feature,,True
J4007,IL,IL,PEORIA,CENTRAL,AMEREN TRANSMISSION COMPANY OF ILLINOIS,7FARGO - 7SANDBURG 345.0KV,ACTIVE,2025-05-15 04:00:00+00:00,15.868583162217659,150.0,WIND,WIND TURBINE,NRIS,0.5248344367921841,5,Moderate risk,4,2.3802874743326488,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.5140862422997943,3.095071868583162,200,Larger requested MW is associated with historical withdrawal risk,Fuel category (WIND) reflects a historical association,Study Group (CENTRAL) is a historical context feature,True
S1104,IL,IL,FAYETTE,,AMEREN ILLINOIS,RAMSEY,ACTIVE,2025-07-28 04:00:00+00:00,13.437371663244353,100.0,BATTERY STORAGE,BATTERY STORAGE,SIS,0.5185902740809739,5,Moderate risk,4,2.0156057494866526,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.4046817248459957,3.0039014373716633,201,Fuel category (BATTERY STORAGE) reflects a historical association,Study Group (nan) is a historical context feature,,False
R5087,IL,IL,WASHINGTON,,,4JORD - 4ASHLEY 138.0KV,ACTIVE,2025-11-06 05:00:00+00:00,10.119096509240247,185.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.6003207219328117,6,Elevated risk,3,1.5178644763860372,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,2.5553593429158106,2.3794661190965094,202,Larger requested MW is associated with historical withdrawal risk,Fuel category (BATTERY STORAGE) reflects a historical association,Study Group (nan) is a historical context feature,True
J2552,IL,IL,ROCK ISLAND,WEST,MIDAMERICAN ENERGY CO. MEC,SUB 39 - CORDOVA 345.0KV,ACTIVE,2022-09-14 04:00:00+00:00,47.86858316221766,80.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.7371651404164946,9,Elevated risk,0,7.180287474332649,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,2.1540862422997944,2.295071868583162,203,Longer requested lead time is associated with historical withdrawal risk,Fuel category (BATTERY STORAGE) reflects a historical association,Study Group (WEST) is a historical context feature,True
S1103,IL,IL,PERRY,,AMEREN ILLINOIS,ASTER 138KV STATION,ACTIVE,2025-06-17 04:00:00+00:00,14.784394250513348,100.0,BATTERY STORAGE,BATTERY STORAGE,,0.6423711899086896,7,Elevated risk,2,2.217659137577002,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,2.0652977412731004,2.0544147843942504,204,Fuel category (BATTERY STORAGE) reflects a historical association,Study Group (nan) is a historical context feature,,False
J3525,IL,IL,ROCK ISLAND,WEST,MIDAMERICAN ENERGY CO. MEC,SUB 47,ACTIVE,2024-04-17 04:00:00+00:00,28.78028747433265,300.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.695705336694399,8,Elevated risk,1,4.317043121149897,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,1.9951129363449691,2.0792607802874743,205,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (BATTERY STORAGE) reflects a historical association,True
J3660,IL,IL,ROCK ISLAND,WEST,MIDAMERICAN ENERGY CO. MEC,OAK GROVE 161 KV SUB,ACTIVE,2024-04-18 04:00:00+00:00,28.747433264887064,200.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.7085839952463573,8,Elevated risk,1,4.312114989733059,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,1.9936344969199178,2.078028747433265,206,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (BATTERY STORAGE) reflects a historical association,True
J3699,IL,IL,HENRY,WEST,MIDAMERICAN ENERGY CO. MEC,SUB 39 - OAK GROVE 345.0KV,ACTIVE,2024-04-18 04:00:00+00:00,28.747433264887064,300.0,WIND,WIND TURBINE,NRIS,0.7046031339400318,8,Elevated risk,1,4.312114989733059,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,1.9936344969199178,2.078028747433265,207,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (WIND) reflects a historical association,True
J3750,IL,IL,MERCER,WEST,MIDAMERICAN ENERGY CO. MEC,OAK GROVE - SANDBURG (AMRN) 345.0KV,ACTIVE,2024-04-18 04:00:00+00:00,28.747433264887064,250.0,WIND,WIND TURBINE,NRIS,0.6725888637316089,8,Elevated risk,1,4.312114989733059,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,1.9936344969199178,2.078028747433265,208,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (WIND) reflects a historical association,True
J2230,IN,IN,SULLIVAN,CENTRAL,"DUKE ENERGY INDIANA, LLC CIN",GIBSON STA - MEROM (HED) 345.0KV,ACTIVE,2022-03-24 04:00:00+00:00,53.58521560574949,200.0,SOLAR,PHOTOVOLTAIC,ERIS,0.08484350116837697,0,Lower risk,9,8.037782340862424,9.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,8.711334702258727,8.759445585215605,1,Larger requested MW is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,Study Group (CENTRAL) is a historical context feature,False
J2296,IN,IN,SULLIVAN,CENTRAL,"DUKE ENERGY INDIANA, LLC CIN",MEROM GIBSON 345KV LINE TAP,ACTIVE,2022-03-24 04:00:00+00:00,53.58521560574949,100.0,SOLAR,PHOTOVOLTAIC,ERIS,0.08635172823387495,0,Lower risk,9,8.037782340862424,9.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,8.711334702258727,8.759445585215605,2,Fuel category (SOLAR) reflects a historical association,Study Group (CENTRAL) is a historical context feature,,False
J2301,IN,IN,VIGO,CENTRAL,"DUKE ENERGY INDIANA, LLC CIN",OTHER_,ACTIVE,2022-03-28 04:00:00+00:00,53.45379876796714,100.0,HYBRID,SOLAR/BATTERY,NRIS,0.19120793581022505,0,Lower risk,9,8.018069815195071,9.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,8.70542094455852,8.754517453798767,3,Longer requested lead time is associated with historical withdrawal risk,Study Group (CENTRAL) is a historical context feature,,False
J2566,IN,IN,DAVIESS,CENTRAL,"DUKE ENERGY INDIANA, LLC CIN",GIBSON STA - BEDFORD 345 345.0KV,ACTIVE,2022-09-14 04:00:00+00:00,47.86858316221766,200.0,SOLAR,PHOTOVOLTAIC,NRIS,0.26426355505953214,0,Lower risk,9,7.180287474332649,9.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,8.454086242299795,8.545071868583161,4,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,True
J2654,IN,IN,CLINTON,CENTRAL,"DUKE ENERGY INDIANA, LLC CIN",FRANKFORT - NEW LONDON 230.0KV,ACTIVE,2022-09-14 04:00:00+00:00,47.86858316221766,180.0,WIND,WIND TURBINE,ERIS,0.136785874436288,0,Lower risk,9,7.180287474332649,9.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,8.454086242299795,8.545071868583161,5,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (WIND) reflects a historical association,True
J2987,IN,IN,GREENE,CENTRAL,HOOSIER ENERGY,MEROM PRIMARY - WORTHINGTON PRIMARY 345.0KV,ACTIVE,2022-09-14 04:00:00+00:00,47.86858316221766,200.0,SOLAR,PHOTOVOLTAIC,ERIS,0.08524039950440232,0,Lower risk,9,7.180287474332649,9.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,8.454086242299795,8.545071868583161,6,Larger requested MW is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,Study Group (CENTRAL) is a historical context feature,False
J3144,IN,IN,PUTNAM,CENTRAL,"DUKE ENERGY INDIANA, LLC CIN",EDWARDSPORT IGCC - AMO 345.0KV,ACTIVE,2022-09-14 04:00:00+00:00,47.86858316221766,150.0,SOLAR,PHOTOVOLTAIC,NRIS,0.22109421230013773,0,Lower risk,9,7.180287474332649,9.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,8.454086242299795,8.545071868583161,7,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,True
J3145,IN,IN,PUTNAM,CENTRAL,"DUKE ENERGY INDIANA, LLC CIN",EDWARDSPORT IGCC - AMO 345.0KV,ACTIVE,2022-09-14 04:00:00+00:00,47.86858316221766,150.0,SOLAR,PHOTOVOLTAIC,NRIS,0.22109421230013773,0,Lower risk,9,7.180287474332649,9.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,8.454086242299795,8.545071868583161,8,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,True
J2440,IN,IN,BENTON,CENTRAL,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC NIPS,GOODLAND - MORRISON DITCH 138.0KV,ACTIVE,2022-09-15 04:00:00+00:00,47.83572895277207,100.0,WIND,WIND TURBINE,ERIS,0.10783797134617626,0,Lower risk,9,7.175359342915811,9.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,8.452607802874743,8.543839835728953,9,Longer requested lead time is associated with historical withdrawal risk,Fuel category (WIND) reflects a historical association,Study Group (CENTRAL) is a historical context feature,False
J2747,IN,IN,GREENE,CENTRAL,"DUKE ENERGY INDIANA, LLC CIN",EDWARDSPORT IGCC - AMO 345.0KV,ACTIVE,2022-09-15 04:00:00+00:00,47.83572895277207,160.0,SOLAR,PHOTOVOLTAIC,NRIS,0.26518929936246843,0,Lower risk,9,7.175359342915811,9.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,8.452607802874743,8.543839835728953,10,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,True
J2826,IN,IN,GREENE,CENTRAL,HOOSIER ENERGY,SANDBORN PRIMARY - WORTHINGTON PRIMARY 161.0KV,ACTIVE,2022-09-15 04:00:00+00:00,47.83572895277207,125.0,HYBRID,SOLAR/BATTERY,NRIS,0.1514732942494689,0,Lower risk,9,7.175359342915811,9.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,8.452607802874743,8.543839835728953,11,Longer requested lead time is associated with historical withdrawal risk,Study Group (CENTRAL) is a historical context feature,,True
J2847,IN,IN,STARKE,CENTRAL,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC NIPS,REYNOLDS--BURR OAK 345KV LINE,ACTIVE,2022-09-15 04:00:00+00:00,47.83572895277207,180.0,SOLAR,PHOTOVOLTAIC,NRIS,0.26497644271740756,0,Lower risk,9,7.175359342915811,9.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,8.452607802874743,8.543839835728953,12,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,False
J2970,IN,IN,POSEY,CENTRAL,SOUTHERN INDIANA GAS & ELECTRIC COMPANY D/B/A CENTERPOINT ENERGY INDIANA SOUTH,AB BROWN 345 - GIBSON (DUKE TERMINAL) 345.0KV,PENDING REVISION APPROVAL,2022-09-15 04:00:00+00:00,47.83572895277207,250.0,SOLAR,PHOTOVOLTAIC,NRIS,0.26122361529615307,0,Lower risk,9,7.175359342915811,9.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,8.452607802874743,8.543839835728953,13,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,False
J3075,IN,IN,SULLIVAN,CENTRAL,HOOSIER ENERGY,MEROM PRIMARY - WORTHINGTON PRIMARY 345.0KV,PENDING REVISION APPROVAL,2022-09-15 04:00:00+00:00,47.83572895277207,560.0,HYBRID,SOLAR/BATTERY,ERIS,0.049829815665032196,0,Lower risk,9,7.175359342915811,9.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,8.452607802874743,8.543839835728953,14,Larger requested MW is associated with historical withdrawal risk,Study Group (CENTRAL) is a historical context feature,,False
J3077,IN,IN,GIBSON,CENTRAL,SOUTHERN INDIANA GAS & ELECTRIC COMPANY D/B/A CENTERPOINT ENERGY INDIANA SOUTH,FRANCISCO 345/138KV,ACTIVE,2022-09-15 04:00:00+00:00,47.83572895277207,250.0,HYBRID,SOLAR/BATTERY,ERIS,0.03948752878292933,0,Lower risk,9,7.175359342915811,9.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,8.452607802874743,8.543839835728953,15,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Study Group (CENTRAL) is a historical context feature,False
J2177,IN,IN,TIPTON,CENTRAL,"DUKE ENERGY INDIANA, LLC CIN",TIPTON WEST 230 KV,ACTIVE,2021-08-09 04:00:00+00:00,61.04312114989733,67.0,SOLAR,PHOTOVOLTAIC,NRIS,0.30588703668126227,1,Lower risk,8,9.0,9.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,8.299999999999999,8.5,16,Fuel category (SOLAR) reflects a historical association,Study Group (CENTRAL) is a historical context feature,,True
J2270,IN,IN,SULLIVAN,CENTRAL,HOOSIER ENERGY,MEROM 345 KV,ACTIVE,2021-08-16 04:00:00+00:00,60.813141683778234,300.0,SOLAR,PHOTOVOLTAIC,NRIS,0.2981815370756296,1,Lower risk,8,9.0,9.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,8.299999999999999,8.5,17,Larger requested MW is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,Study Group (CENTRAL) is a historical context feature,True
J2307,IN,IN,MIAMI,CENTRAL,"DUKE ENERGY INDIANA, LLC CIN",GREENTOWN - WALTON. 230.0KV,ACTIVE,2022-03-23 04:00:00+00:00,53.61806981519507,130.0,SOLAR,PHOTOVOLTAIC,NRIS,0.2853787220697594,1,Lower risk,8,8.04271047227926,9.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,8.012813141683777,8.260677618069815,18,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,Study Group (CENTRAL) is a historical context feature,False
J2213,IN,IN,MARSHALL,CENTRAL,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC NIPS,HIPLE,ACTIVE,2022-03-25 04:00:00+00:00,53.5523613963039,200.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.28611798908578356,1,Lower risk,8,8.032854209445585,9.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,8.009856262833676,8.258213552361397,19,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (BATTERY STORAGE) reflects a historical association,False
J3168,IN,IN,WHITE,CENTRAL,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC NIPS,REYNOLDS,ACTIVE,2022-09-14 04:00:00+00:00,47.86858316221766,120.0,SOLAR,PHOTOVOLTAIC,NRIS,0.27162456008429836,1,Lower risk,8,7.180287474332649,9.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,7.754086242299794,8.045071868583161,20,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,Study Group (CENTRAL) is a historical context feature,False
